Level,Date and Time,Source,Event ID,Task Category,Description
Information,12/3/2023 2:12:36 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:12:36.975
ProcessGuid: {b5ad183e-fd2c-656c-c300-000000000600}
ProcessId: 2716
Image: C:\Windows\System32\RuntimeBroker.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 2:12:32 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:12:32.154
ProcessGuid: {b5ad183e-fd4b-656c-c600-000000000600}
ProcessId: 7588
Image: C:\Windows\System32\dllhost.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 2:12:29 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 22:12:29.519
ProcessGuid: {b5ad183e-fd4d-656c-cb00-000000000600}
ProcessId: 4104
Image: C:\Windows\System32\mmc.exe
FileVersion: 10.0.19041.2913 (WinBuild.160101.0800)
Description: Microsoft Management Console
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: mmc.exe
CommandLine: ""C:\Windows\system32\mmc.exe"" ""C:\Windows\system32\eventvwr.msc"" /s
CurrentDirectory: C:\Windows\system32\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-fc01-656c-be3a-030000000000}
LogonId: 0x33ABE
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA256=A552E94E2D51C616004FBD165559EA23DA9410AC6CDBF4E70645B5F4D5988C65
ParentProcessGuid: {b5ad183e-fc02-656c-5b00-000000000600}
ParentProcessId: 4608
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\Windows\Explorer.EXE
ParentUser: WINDOWS102\vboxuser"
Information,12/3/2023 2:12:29 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:12:29.498
ProcessGuid: {b5ad183e-fd4d-656c-ca00-000000000600}
ProcessId: 3668
Image: C:\Windows\System32\consent.exe
User: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:12:29 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 22:12:29.376
ProcessGuid: {b5ad183e-fd4d-656c-ca00-000000000600}
ProcessId: 3668
Image: C:\Windows\System32\consent.exe
FileVersion: 10.0.19041.1865 (WinBuild.160101.0800)
Description: Consent UI for administrative applications
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: consent.exe
CommandLine: consent.exe 7896 426 000002442A0B7570
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {b5ad183e-fbfc-656c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: SHA256=7FF00DE6D57E83E0A3D566935C7557F11F9B12270529582987FF14EE65502EA6
ParentProcessGuid: {b5ad183e-fc35-656c-8d00-000000000600}
ParentProcessId: 7896
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Appinfo
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:12:29 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:12:29.282
ProcessGuid: {b5ad183e-fd4d-656c-c900-000000000600}
ProcessId: 2448
Image: C:\Windows\System32\mmc.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 2:12:29 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 22:12:29.129
ProcessGuid: {b5ad183e-fd4d-656c-c900-000000000600}
ProcessId: 2448
Image: C:\Windows\System32\mmc.exe
FileVersion: 10.0.19041.2913 (WinBuild.160101.0800)
Description: Microsoft Management Console
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: mmc.exe
CommandLine: ""C:\Windows\system32\mmc.exe"" ""C:\Windows\system32\eventvwr.msc"" /s
CurrentDirectory: C:\Windows\system32\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-fc01-656c-f63a-030000000000}
LogonId: 0x33AF6
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=A552E94E2D51C616004FBD165559EA23DA9410AC6CDBF4E70645B5F4D5988C65
ParentProcessGuid: {b5ad183e-fc02-656c-5b00-000000000600}
ParentProcessId: 4608
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\Windows\Explorer.EXE
ParentUser: WINDOWS102\vboxuser"
Information,12/3/2023 2:12:27 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 22:12:27.731
ProcessGuid: {b5ad183e-fd4b-656c-c800-000000000600}
ProcessId: 1016
Image: C:\Windows\System32\RuntimeBroker.exe
FileVersion: 10.0.19041.746 (WinBuild.160101.0800)
Description: Runtime Broker
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: RuntimeBroker.exe
CommandLine: C:\Windows\System32\RuntimeBroker.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-fc01-656c-f63a-030000000000}
LogonId: 0x33AF6
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=E86870769EE6C797E09457BD99C58D9BF2303CF0193A24EF9B1222C2C3DAF628
ParentProcessGuid: {b5ad183e-fbfc-656c-0d00-000000000600}
ParentProcessId: 808
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:12:27 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 22:12:27.103
ProcessGuid: {b5ad183e-fd4b-656c-c700-000000000600}
ProcessId: 4676
Image: C:\Windows\System32\dllhost.exe
FileVersion: 10.0.19041.546 (WinBuild.160101.0800)
Description: COM Surrogate
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: dllhost.exe
CommandLine: C:\Windows\system32\DllHost.exe /Processid:{973D20D7-562D-44B9-B70B-5A0F49CCDF3F}
CurrentDirectory: C:\Windows\system32\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-fc01-656c-f63a-030000000000}
LogonId: 0x33AF6
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=E7FC40B41AA8B83841A0B96D169EAF0800AA784733E636935374D56536253F10
ParentProcessGuid: {b5ad183e-fbfc-656c-0d00-000000000600}
ParentProcessId: 808
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:12:27 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 22:12:27.060
ProcessGuid: {b5ad183e-fd4b-656c-c600-000000000600}
ProcessId: 7588
Image: C:\Windows\System32\dllhost.exe
FileVersion: 10.0.19041.546 (WinBuild.160101.0800)
Description: COM Surrogate
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: dllhost.exe
CommandLine: C:\Windows\system32\DllHost.exe /Processid:{7966B4D8-4FDC-4126-A10B-39A3209AD251}
CurrentDirectory: C:\Windows\system32\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-fc01-656c-f63a-030000000000}
LogonId: 0x33AF6
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=E7FC40B41AA8B83841A0B96D169EAF0800AA784733E636935374D56536253F10
ParentProcessGuid: {b5ad183e-fbfc-656c-0d00-000000000600}
ParentProcessId: 808
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:12:09 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:12:09.177
ProcessGuid: {b5ad183e-fc2d-656c-7c00-000000000600}
ProcessId: 3596
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 2:12:09 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:12:09.163
ProcessGuid: {b5ad183e-fc2d-656c-7a00-000000000600}
ProcessId: 6388
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 2:12:09 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:12:09.085
ProcessGuid: {b5ad183e-fc2e-656c-8100-000000000600}
ProcessId: 5304
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 2:12:09 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:12:09.067
ProcessGuid: {b5ad183e-fc2d-656c-7d00-000000000600}
ProcessId: 1076
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 2:12:09 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:12:09.067
ProcessGuid: {b5ad183e-fcae-656c-b300-000000000600}
ProcessId: 2356
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 2:12:09 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:12:09.067
ProcessGuid: {b5ad183e-fc2d-656c-7f00-000000000600}
ProcessId: 3552
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 2:12:09 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:12:09.052
ProcessGuid: {b5ad183e-fc2d-656c-7e00-000000000600}
ProcessId: 3100
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 2:12:08 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:12:08.720
ProcessGuid: {b5ad183e-fcbc-656c-b600-000000000600}
ProcessId: 5284
Image: C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 2:12:02 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:12:02.469
ProcessGuid: {b5ad183e-fc03-656c-6200-000000000600}
ProcessId: 4796
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:11:58 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:11:58.595
ProcessGuid: {b5ad183e-fd2e-656c-c500-000000000600}
ProcessId: 2456
Image: C:\Windows\System32\taskhostw.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 2:11:58 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 22:11:58.561
ProcessGuid: {b5ad183e-fd2e-656c-c500-000000000600}
ProcessId: 2456
Image: C:\Windows\System32\taskhostw.exe
FileVersion: 10.0.19041.1865 (WinBuild.160101.0800)
Description: Host Process for Windows Tasks
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskhostw.exe
CommandLine: taskhostw.exe Logon
CurrentDirectory: C:\Windows\system32\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-fc01-656c-f63a-030000000000}
LogonId: 0x33AF6
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=E63709209D09BC0247E785F075DDB28A98C348206109E2B8BA321AD958402728
ParentProcessGuid: {b5ad183e-fbfd-656c-1f00-000000000600}
ParentProcessId: 1412
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:11:56 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:11:56.926
ProcessGuid: {b5ad183e-fd2c-656c-c000-000000000600}
ProcessId: 6932
Image: C:\Windows\System32\backgroundTaskHost.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 2:11:56 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 22:11:56.430
ProcessGuid: {b5ad183e-fd2c-656c-c400-000000000600}
ProcessId: 4248
Image: C:\Windows\System32\RuntimeBroker.exe
FileVersion: 10.0.19041.746 (WinBuild.160101.0800)
Description: Runtime Broker
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: RuntimeBroker.exe
CommandLine: C:\Windows\System32\RuntimeBroker.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-fc01-656c-f63a-030000000000}
LogonId: 0x33AF6
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=E86870769EE6C797E09457BD99C58D9BF2303CF0193A24EF9B1222C2C3DAF628
ParentProcessGuid: {b5ad183e-fbfc-656c-0d00-000000000600}
ParentProcessId: 808
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:11:56 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:11:56.415
ProcessGuid: {b5ad183e-fd2c-656c-c200-000000000600}
ProcessId: 5076
Image: C:\Windows\System32\backgroundTaskHost.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 2:11:56 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:11:56.377
ProcessGuid: {b5ad183e-fcef-656c-ba00-000000000600}
ProcessId: 5976
Image: C:\Windows\System32\wbem\WmiPrvSE.exe
User: NT AUTHORITY\NETWORK SERVICE"
Information,12/3/2023 2:11:56 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 22:11:56.342
ProcessGuid: {b5ad183e-fd2c-656c-c300-000000000600}
ProcessId: 2716
Image: C:\Windows\System32\RuntimeBroker.exe
FileVersion: 10.0.19041.746 (WinBuild.160101.0800)
Description: Runtime Broker
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: RuntimeBroker.exe
CommandLine: C:\Windows\System32\RuntimeBroker.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-fc01-656c-f63a-030000000000}
LogonId: 0x33AF6
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=E86870769EE6C797E09457BD99C58D9BF2303CF0193A24EF9B1222C2C3DAF628
ParentProcessGuid: {b5ad183e-fbfc-656c-0d00-000000000600}
ParentProcessId: 808
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:11:56 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 22:11:56.277
ProcessGuid: {b5ad183e-fd2c-656c-c200-000000000600}
ProcessId: 5076
Image: C:\Windows\System32\backgroundTaskHost.exe
FileVersion: 10.0.19041.546 (WinBuild.160101.0800)
Description: Background Task Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: backgroundTaskHost.exe
CommandLine: ""C:\Windows\system32\BackgroundTaskHost.exe"" -ServerName:BackgroundTaskHost.WebAccountProvider
CurrentDirectory: C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-fc01-656c-f63a-030000000000}
LogonId: 0x33AF6
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: SHA256=20330D3CA71D58F4AEB432676CB6A3D5B97005954E45132FB083E90782EFDD50
ParentProcessGuid: {b5ad183e-fbfc-656c-0d00-000000000600}
ParentProcessId: 808
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:11:56 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:11:56.093
ProcessGuid: {b5ad183e-fd2c-656c-c100-000000000600}
ProcessId: 1692
Image: C:\Windows\System32\taskhostw.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 2:11:56 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:11:56.065
ProcessGuid: {b5ad183e-fd2b-656c-bf00-000000000600}
ProcessId: 7724
Image: C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
User: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:11:56 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:11:56.065
ProcessGuid: {b5ad183e-fd2b-656c-bd00-000000000600}
ProcessId: 7664
Image: C:\Windows\System32\wermgr.exe
User: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:11:56 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:11:56.052
ProcessGuid: {b5ad183e-fd2b-656c-be00-000000000600}
ProcessId: 7720
Image: C:\Windows\System32\taskhostw.exe
User: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:11:56 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 22:11:56.054
ProcessGuid: {b5ad183e-fd2c-656c-c100-000000000600}
ProcessId: 1692
Image: C:\Windows\System32\taskhostw.exe
FileVersion: 10.0.19041.1865 (WinBuild.160101.0800)
Description: Host Process for Windows Tasks
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskhostw.exe
CommandLine: taskhostw.exe $(Arg0)
CurrentDirectory: C:\Windows\system32\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-fc01-656c-be3a-030000000000}
LogonId: 0x33ABE
TerminalSessionId: 1
IntegrityLevel: High
Hashes: SHA256=E63709209D09BC0247E785F075DDB28A98C348206109E2B8BA321AD958402728
ParentProcessGuid: {b5ad183e-fbfd-656c-1f00-000000000600}
ParentProcessId: 1412
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:11:56 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 22:11:56.038
ProcessGuid: {b5ad183e-fd2c-656c-c000-000000000600}
ProcessId: 6932
Image: C:\Windows\System32\backgroundTaskHost.exe
FileVersion: 10.0.19041.546 (WinBuild.160101.0800)
Description: Background Task Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: backgroundTaskHost.exe
CommandLine: ""C:\Windows\system32\backgroundTaskHost.exe"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca
CurrentDirectory: C:\Windows\SystemApps\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-fc01-656c-f63a-030000000000}
LogonId: 0x33AF6
TerminalSessionId: 1
IntegrityLevel: AppContainer
Hashes: SHA256=20330D3CA71D58F4AEB432676CB6A3D5B97005954E45132FB083E90782EFDD50
ParentProcessGuid: {b5ad183e-fbfc-656c-0d00-000000000600}
ParentProcessId: 808
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:11:55 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 22:11:55.950
ProcessGuid: {b5ad183e-fd2b-656c-bf00-000000000600}
ProcessId: 7724
Image: C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
FileVersion: 1.3.147.37
Description: Microsoft Edge Update
Product: Microsoft Edge Update
Company: Microsoft Corporation
OriginalFileName: msedgeupdate.dll
CommandLine: ""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /ua /installsource scheduler
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {b5ad183e-fbfc-656c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=3096D8E82917A9B73F322F4B1743E52E9B0C8B3C5933A957E73E29D6973CDD5B
ParentProcessGuid: {b5ad183e-fbfd-656c-1f00-000000000600}
ParentProcessId: 1412
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:11:55 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 22:11:55.945
ProcessGuid: {b5ad183e-fd2b-656c-be00-000000000600}
ProcessId: 7720
Image: C:\Windows\System32\taskhostw.exe
FileVersion: 10.0.19041.1865 (WinBuild.160101.0800)
Description: Host Process for Windows Tasks
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskhostw.exe
CommandLine: taskhostw.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {b5ad183e-fbfc-656c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=E63709209D09BC0247E785F075DDB28A98C348206109E2B8BA321AD958402728
ParentProcessGuid: {b5ad183e-fbfd-656c-1f00-000000000600}
ParentProcessId: 1412
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:11:55 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 22:11:55.944
ProcessGuid: {b5ad183e-fd2b-656c-bd00-000000000600}
ProcessId: 7664
Image: C:\Windows\System32\wermgr.exe
FileVersion: 10.0.19041.2913 (WinBuild.160101.0800)
Description: Windows Problem Reporting
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: WerMgr
CommandLine: ""C:\Windows\system32\wermgr.exe"" -upload
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {b5ad183e-fbfc-656c-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: SHA256=9254301B0689AF4450A40039BE981E4CFEAEAE3DEFE0F570FC1AB439BE6C9006
ParentProcessGuid: {b5ad183e-fbfd-656c-1f00-000000000600}
ParentProcessId: 1412
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:11:19 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:11:19.048
ProcessGuid: {b5ad183e-fd01-656c-bc00-000000000600}
ProcessId: 3412
Image: C:\Windows\System32\dllhost.exe
User: WINDOWS102\vboxuser"
Information,12/3/2023 2:11:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-12-03 22:11:13.992
ProcessGuid: {b5ad183e-fd01-656c-bc00-000000000600}
ProcessId: 3412
Image: C:\Windows\System32\dllhost.exe
FileVersion: 10.0.19041.546 (WinBuild.160101.0800)
Description: COM Surrogate
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: dllhost.exe
CommandLine: C:\Windows\system32\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5}
CurrentDirectory: C:\Windows\system32\
User: WINDOWS102\vboxuser
LogonGuid: {b5ad183e-fc01-656c-f63a-030000000000}
LogonId: 0x33AF6
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: SHA256=E7FC40B41AA8B83841A0B96D169EAF0800AA784733E636935374D56536253F10
ParentProcessGuid: {b5ad183e-fbfc-656c-0d00-000000000600}
ParentProcessId: 808
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:11:00 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:11:00.661
ProcessGuid: {b5ad183e-fc04-656c-6800-000000000600}
ProcessId: 5340
Image: C:\Windows\System32\SearchFilterHost.exe
User: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:11:00 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:11:00.652
ProcessGuid: {b5ad183e-fc80-656c-a800-000000000600}
ProcessId: 5364
Image: C:\Windows\System32\SearchProtocolHost.exe
User: NT AUTHORITY\SYSTEM"
Information,12/3/2023 2:11:00 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-12-03 22:11:00.624
ProcessGuid: {b5ad183e-fcef-656c-b900-000000000600}
ProcessId: 5996
Image: C:\Windows\System32\svchost.exe
User: NT AUTHORITY\SYSTEM"
